"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","SHAPE_LEN","COMUNE_u","COD_COM_6d","COD_REG20","COD_REG21","NOME_NUTS2","DEN_REG","NUTS2","DEN_RIP","COD_REGIONE","reg_file","new_code"
1,1,1,201,201,1044,"001044","Bussoleno",NA,0,39617.7315427,"BUSSOLENO","001044","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001044"
1,1,1,201,201,1045,"001045","Buttigliera Alta",NA,0,11651.8974172,"BUTTIGLIERA ALTA","001045","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001045"
1,1,1,201,201,1046,"001046","Cafasse",NA,0,16173.8299389,"CAFASSE","001046","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001046"
1,1,1,201,201,1047,"001047","Caluso",NA,0,29078.728027,"CALUSO","001047","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001047"
1,1,1,201,201,1049,"001049","Campiglione Fenile",NA,0,15645.8531934,"CAMPIGLIONE FENILE","001049","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001049"
1,1,1,201,201,1059,"001059","Carmagnola",NA,0,87545.5894198,"CARMAGNOLA","001059","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001059"
1,1,1,201,201,1078,"001078","Chieri",NA,0,40135.733869,"CHIERI","001078","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001078"
1,1,1,201,201,1050,"001050","Candia Canavese",NA,0,18095.7981667,"CANDIA CANAVESE","001050","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001050"
1,1,1,201,201,1051,"001051","Candiolo",NA,0,20163.1397078,"CANDIOLO","001051","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001051"
1,1,1,201,201,1080,"001080","Chiomonte",NA,0,24597.3958806,"CHIOMONTE","001080","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001080"
1,1,1,201,201,1081,"001081","Chiusa di San Michele",NA,0,12814.5165963,"CHIUSA DI SAN MICHELE","001081","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001081"
1,1,1,201,201,1013,"001013","Avigliana",NA,0,25876.5568993,"AVIGLIANA","001013","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001013"
1,1,1,201,201,1014,"001014","Azeglio",NA,0,22524.5988907,"AZEGLIO","001014","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001014"
1,1,1,201,201,1048,"001048","Cambiano",NA,0,28251.5965264,"CAMBIANO","001048","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001048"
1,1,1,201,201,1067,"001067","Castelnuovo Nigra",NA,0,48698.8173943,"CASTELNUOVO NIGRA","001067","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001067"
1,1,1,201,201,1068,"001068","Castiglione Torinese",NA,0,20673.0194269,"CASTIGLIONE TORINESE","001068","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001068"
1,1,1,201,201,1091,"001091","Colleretto Castelnuovo",NA,0,17388.0631862,"COLLERETTO CASTELNUOVO","001091","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001091"
1,1,1,201,201,1092,"001092","Colleretto Giacosa",NA,0,11265.192006,"COLLERETTO GIACOSA","001092","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001092"
1,1,1,201,201,1015,"001015","Bairo",NA,0,12861.9478349,"BAIRO","001015","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001015"
1,1,1,201,201,1016,"001016","Balangero",NA,0,18439.748238,"BALANGERO","001016","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001016"
1,1,1,201,201,1017,"001017","Baldissero Canavese",NA,0,10680.0700959,"BALDISSERO CANAVESE","001017","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001017"
1,1,1,201,201,1052,"001052","Canischio",NA,0,16312.1569843,"CANISCHIO","001052","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001052"
1,1,1,201,201,1053,"001053","Cantalupa",NA,0,16172.9402172,"CANTALUPA","001053","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001053"
1,1,1,201,201,1054,"001054","Cantoira",NA,0,21020.7040419,"CANTOIRA","001054","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001054"
1,1,1,201,201,1069,"001069","Cavagnolo",NA,0,20705.9765061,"CAVAGNOLO","001069","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001069"
1,1,1,201,201,1093,"001093","Condove",NA,0,38527.5464666,"CONDOVE","001093","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001093"
1,1,1,201,201,1094,"001094","Corio",NA,0,31659.7717126,"CORIO","001094","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001094"
1,1,1,201,201,1018,"001018","Baldissero Torinese",NA,0,22081.5731453,"BALDISSERO TORINESE","001018","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001018"
1,1,1,201,201,1031,"001031","Borgomasino",NA,0,14605.3932487,"BORGOMASINO","001031","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001031"
1,1,1,201,201,1032,"001032","Borgone Susa",NA,0,11530.8631031,"BORGONE SUSA","001032","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001032"
1,1,1,201,201,1055,"001055","Caprie",NA,0,21296.0584989,"CAPRIE","001055","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001055"
1,1,1,201,201,1056,"001056","Caravino",NA,0,23767.7702078,"CARAVINO","001056","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001056"
2,6,30,0,30,30052,"030052","Magnano in Riviera",NA,0,17285.2308544,"MAGNANO IN RIVIERA","030052","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030052"
2,5,25,0,25,25023,"025023","Canale d'Agordo",NA,0,43087.4267629,"CANALE D'AGORDO","025023","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","025023"
2,6,30,0,30,30062,"030062","Mortegliano",NA,0,30463.4140946,"MORTEGLIANO","030062","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030062"
2,6,30,0,30,30063,"030063","Moruzzo",NA,0,20514.9237049,"MORUZZO","030063","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030063"
2,5,26,0,26,26031,"026031","Gaiarine",NA,0,31468.3443052,"GAIARINE","026031","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026031"
2,5,26,0,26,26032,"026032","Giavera del Montello",NA,0,34234.932651,"GIAVERA DEL MONTELLO","026032","050","050","Veneto","Veneto","ITD3","Nord-Est","Veneto","Veneto","026032"
2,6,30,0,30,30129,"030129","Udine",NA,1,42574.5928295,"UDINE","030129","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030129"
2,6,30,0,30,30130,"030130","Varmo",NA,0,43915.376317,"VARMO","030130","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030130"
1,3,19,0,19,19036,"019036","Cremona",NA,1,51444.7745934,"CREMONA","019036","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019036"
1,3,19,0,19,19037,"019037","Cremosano",NA,0,12320.012196,"CREMOSANO","019037","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019037"
1,3,19,0,19,19038,"019038","Crotta d'Adda",NA,0,23178.0925978,"CROTTA D'ADDA","019038","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019038"
1,3,18,0,18,18128,"018128","Romagnese",NA,0,24345.0783231,"ROMAGNESE","018128","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018128"
1,3,18,0,18,18171,"018171","Varzi",NA,0,50555.8481693,"VARZI","018171","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018171"
1,3,18,0,18,18149,"018149","Silvano Pietra",NA,0,23468.7534249,"SILVANO PIETRA","018149","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018149"
1,3,18,0,18,18150,"018150","Siziano",NA,0,25915.6746145,"SIZIANO","018150","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018150"
1,3,18,0,18,18151,"018151","Sommo",NA,0,21843.68555,"SOMMO","018151","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018151"
1,3,18,0,18,18152,"018152","Spessa",NA,0,15744.0103826,"SPESSA","018152","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018152"
1,3,18,0,18,18066,"018066","Galliavola",NA,0,16398.4237542,"GALLIAVOLA","018066","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018066"
1,3,18,0,18,18067,"018067","Gambarana",NA,0,23756.4287003,"GAMBARANA","018067","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018067"
1,3,19,0,19,19039,"019039","Cumignano sul Naviglio",NA,0,16837.6238554,"CUMIGNANO SUL NAVIGLIO","019039","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019039"
1,3,20,0,20,20002,"020002","Asola",NA,0,56639.4645393,"ASOLA","020002","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","020002"
1,3,18,0,18,18172,"018172","Velezzo Lomellina",NA,0,17807.3838222,"VELEZZO LOMELLINA","018172","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018172"
1,3,19,0,19,19053,"019053","Isola Dovarese",NA,0,17286.7463996,"ISOLA DOVARESE","019053","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019053"
1,3,19,0,19,19054,"019054","Izano",NA,0,13842.9667206,"IZANO","019054","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019054"
1,3,19,0,19,19055,"019055","Madignano",NA,0,16688.774552,"MADIGNANO","019055","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019055"
1,3,19,0,19,19024,"019024","Castel Gabbiano",NA,0,11703.6136395,"CASTEL GABBIANO","019024","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019024"
1,3,19,0,19,19025,"019025","Castelleone",NA,0,39418.947414,"CASTELLEONE","019025","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019025"
1,3,19,0,19,19026,"019026","Castelverde",NA,0,36608.4598515,"CASTELVERDE","019026","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","019026"
1,3,18,0,18,18139,"018139","Santa Cristina e Bissone",NA,0,30539.2289532,"SANTA CRISTINA E BISSONE","018139","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018139"
1,3,18,0,18,18140,"018140","Santa Giuletta",NA,0,18197.1735757,"SANTA GIULETTA","018140","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","018140"
4,15,64,0,64,64116,"064116","Venticano",NA,0,17513.3759305,"VENTICANO","064116","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","064116"
4,15,64,0,64,64117,"064117","Villamaina",NA,0,17350.2302929,"VILLAMAINA","064117","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","064117"
4,15,64,0,64,64118,"064118","Villanova del Battista",NA,0,21670.7378632,"VILLANOVA DEL BATTISTA","064118","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","064118"
4,15,63,263,263,63086,"063086","Vico Equense",NA,0,30772.3626391,"VICO EQUENSE","063086","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","063086"
4,15,63,263,263,63087,"063087","Villaricca",NA,0,20850.1374172,"VILLARICCA","063087","150","150","Campania","Campania","ITF3","Sud","Campania","Campania","063087"
4,18,80,280,280,80034,"080034","Fiumara",NA,0,13289.6619836,"FIUMARA","080034","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","080034"
4,18,80,280,280,80077,"080077","San Roberto",NA,0,35120.053174,"SAN ROBERTO","080077","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","080077"
4,18,80,280,280,80064,"080064","Riace",NA,0,21683.0835502,"RIACE","080064","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","080064"
4,18,80,280,280,80037,"080037","Giffone",NA,0,23681.2324233,"GIFFONE","080037","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","080037"
4,18,80,280,280,80038,"080038","Gioia Tauro",NA,0,33486.0920676,"GIOIA TAURO","080038","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","080038"
4,18,80,280,280,80065,"080065","Rizziconi",NA,0,36351.61163,"RIZZICONI","080065","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","080065"
4,18,80,280,280,80041,"080041","Laganadi",NA,0,18972.9353993,"LAGANADI","080041","180","180","Calabria","Calabria","ITF6","Sud","Calabria","Calabria","080041"
1,1,1,201,201,1270,"001270","Susa",NA,0,24013.811376,"SUSA","001270","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","001270"
1,1,6,0,6,6025,"006025","Cabella Ligure",NA,0,43216.113114,"CABELLA LIGURE","006025","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006025"
1,3,17,0,17,17145,"017145","Polpenazze del Garda",NA,0,19683.4880207,"POLPENAZZE DEL GARDA","017145","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017145"
1,3,17,0,17,17146,"017146","Pompiano",NA,0,26426.6641249,"POMPIANO","017146","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","017146"
2,8,35,0,35,35005,"035005","Boretto",NA,0,20025.0376116,"BORETTO","035005","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035005"
1,1,6,0,6,6007,"006007","Altavilla Monferrato",NA,0,23786.3907224,"ALTAVILLA MONFERRATO","006007","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006007"
1,1,6,0,6,6191,"006191","Cassano Spinola",NA,0,23071.9806037,"CASSANO SPINOLA","006191","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006191"
2,8,35,0,35,35006,"035006","Brescello",NA,0,37869.4906932,"BRESCELLO","035006","080","080","Emilia-Romagna","Emilia-Romagna","ITD5","Nord-Est","Emilia-Romagna","EmiliaRomagna","035006"
2,6,30,0,30,30042,"030042","Forni di Sotto",NA,0,53938.8057482,"FORNI DI SOTTO","030042","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030042"
2,6,30,0,30,30043,"030043","Gemona del Friuli",NA,0,38597.3263885,"GEMONA DEL FRIULI","030043","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030043"
1,1,6,0,6,6061,"006061","Conzano",NA,0,16065.2088567,"CONZANO","006061","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006061"
1,1,6,0,6,6035,"006035","Carrosio",NA,0,13946.271595,"CARROSIO","006035","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006035"
1,1,6,0,6,6003,"006003","Alessandria",NA,1,94027.5246114,"ALESSANDRIA","006003","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006003"
2,6,30,0,30,30120,"030120","Terzo d'Aquileia",NA,0,34900.3075795,"TERZO D'AQUILEIA","030120","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030120"
2,6,30,0,30,30121,"030121","Tolmezzo",NA,0,40566.8191738,"TOLMEZZO","030121","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030121"
1,1,6,0,6,6008,"006008","Alzano Scrivia",NA,0,11046.052616,"ALZANO SCRIVIA","006008","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006008"
1,1,6,0,6,6010,"006010","Avolasca",NA,0,18922.9198645,"AVOLASCA","006010","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006010"
1,1,6,0,6,6036,"006036","Cartosio",NA,0,24513.1683269,"CARTOSIO","006036","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006036"
1,1,6,0,6,6004,"006004","Alfiano Natta",NA,0,22438.5947031,"ALFIANO NATTA","006004","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","006004"
2,6,30,0,30,30122,"030122","Torreano",NA,0,38021.8433677,"TORREANO","030122","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030122"
2,6,30,0,30,30083,"030083","Premariacco",NA,0,38922.3172847,"PREMARIACCO","030083","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030083"
2,6,30,0,30,30084,"030084","Preone",NA,0,23055.8495658,"PREONE","030084","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","030084"
1,2,7,0,7,7050,"007050","Pontboset",NA,0,25955.4923685,"PONTBOSET","007050","020","020","Valle d'Aosta/Vallée d'Aoste","Valle d'Aosta","ITC2","Nord-Ovest","Valle d'Aosta","ValledAosta","007050"
1,2,7,0,7,7051,"007051","Pontey",NA,0,19949.6175152,"PONTEY","007051","020","020","Valle d'Aosta/Vallée d'Aoste","Valle d'Aosta","ITC2","Nord-Ovest","Valle d'Aosta","ValledAosta","007051"
1,2,7,0,7,7052,"007052","Pont-Saint-Martin",NA,0,13345.7913864,"PONT-SAINT-MARTIN","007052","020","020","Valle d'Aosta/Vallée d'Aoste","Valle d'Aosta","ITC2","Nord-Ovest","Valle d'Aosta","ValledAosta","007052"
1,3,13,0,13,13013,"013013","Asso",NA,0,19985.9663427,"ASSO","013013","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","013013"
1,3,13,0,13,13015,"013015","Barni",NA,0,10500.6378595,"BARNI","013015","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","013015"
1,3,13,0,13,13021,"013021","Bene Lario",NA,0,10097.8082121,"BENE LARIO","013021","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","013021"
1,3,13,0,13,13022,"013022","Beregazzo con Figliaro",NA,0,12973.5848327,"BEREGAZZO CON FIGLIARO","013022","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","013022"
1,3,13,0,13,13023,"013023","Binago",NA,0,12938.95301,"BINAGO","013023","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","013023"
1,2,7,0,7,7056,"007056","Rhêmes-Saint-Georges",NA,0,26511.4060131,"RHÊMES-SAINT-GEORGES","007056","020","020","Valle d'Aosta/Vallée d'Aoste","Valle d'Aosta","ITC2","Nord-Ovest","Valle d'Aosta","ValledAosta","007056"
1,3,13,0,13,13025,"013025","Blessagno",NA,0,10509.3945937,"BLESSAGNO","013025","030","030","Lombardia","Lombardia","ITC4","Nord-Ovest","Lombardia","Lombardia","013025"
1,1,4,0,4,4209,"004209","Sanfront",NA,0,31989.1252268,"SANFRONT","004209","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004209"
1,1,5,0,5,5065,"005065","Mombaruzzo",NA,0,32780.8910001,"MOMBARUZZO","005065","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","005065"
1,1,5,0,5,5066,"005066","Mombercelli",NA,0,19671.099202,"MOMBERCELLI","005066","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","005066"
1,1,4,0,4,4242,"004242","Vicoforte",NA,0,26553.4459605,"VICOFORTE","004242","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004242"
1,1,4,0,4,4243,"004243","Vignolo",NA,0,15677.5443392,"VIGNOLO","004243","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004243"
1,1,4,0,4,4205,"004205","Sampeyre",NA,0,45236.7923893,"SAMPEYRE","004205","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","004205"
1,1,5,0,5,5025,"005025","Castell'Alfero",NA,0,27148.567849,"CASTELL'ALFERO","005025","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","005025"
1,1,5,0,5,5026,"005026","Castellero",NA,0,9914.13149965,"CASTELLERO","005026","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","005026"
1,1,5,0,5,5027,"005027","Castelletto Molina",NA,0,9438.52921553,"CASTELLETTO MOLINA","005027","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","005027"
1,1,5,0,5,5073,"005073","Montafia",NA,0,20293.1557949,"MONTAFIA","005073","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","005073"
1,1,5,0,5,5074,"005074","Montaldo Scarampi",NA,0,13974.2473628,"MONTALDO SCARAMPI","005074","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","005074"
1,1,5,0,5,5075,"005075","Montechiaro d'Asti",NA,0,18488.3727836,"MONTECHIARO D'ASTI","005075","010","010","Piemonte","Piemonte","ITC1","Nord-Ovest","Piemonte","Piemonte","005075"
2,6,93,0,93,93004,"093004","Aviano",NA,0,50002.6001529,"AVIANO","093004","060","060","Friuli-Venezia Giulia","Friuli Venezia Giulia","ITD4","Nord-Est","Friuli-Venezia Giulia","FriuliVeneziaGiulia","093004"
